,Posicao 0,Posicao 1,Posicao 2,Posicao 3,Posicao 4,Posicao 5,Posicao 6,Posicao 7,OFF,MANUAL,AUTO,COMISSIONAMENTO,Dia,Backtracking,Bateria OK,Bateria Insuficiente,Bateria Minimo,Bateria Critico,OK,Botao de Emergencia,Horario não Configurado,Falha na Comunicação,Posição fora do Intervalo,Velocidade Baixa,Undervoltage no Motor,Eixo Bloqueado,Sobrecorrente no Motor,Sobrecorrente na Entrada,Undervoltage na Entrada,Alarme 11,Alarme 12,Alarme 13,Alarme 14,Alarme 15,TensaoPainel,CorrentePainel,PosicaoAngular,AnguloCalculado,CorrenteMotor,EstadoBateria,Reserva
368,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23925.841153582056,21.99450675211719,0.7921693537891406,0.8737592019070899,620.9964141298543,26.666666666666668,0
369,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23921.72121766995,21.99450675211719,0.7928404806244234,0.8743344534801896,620.9964141298543,27.058823529411764,0
370,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23925.841153582056,21.99450675211719,0.7916899774782244,0.8931260048681082,620.9964141298543,27.450980392156865,0
371,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23873.655298695354,21.99450675211719,0.7920734785269574,0.8937012564412079,620.9964141298543,27.84313725490196,0
372,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23856.71778439002,21.99450675211719,0.7924569795756904,0.9125886830913084,620.9964141298543,28.235294117647058,0
373,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23882.81071183337,21.99450675211719,0.793415732197523,0.9132598099265916,620.9964141298543,28.627450980392155,0
374,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23886.930647745477,21.99450675211719,0.7926487301000571,0.9320513613145094,0.0,29.01960784313726,0
375,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23865.873197528035,21.99450675211719,0.7923611043135073,0.9326266128876091,0.0,29.411764705882355,0
376,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23869.993133440144,21.99450675211719,0.7920734785269574,0.9514181642755268,9.994659342336156,29.80392156862745,0
377,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23895.628290226596,21.99450675211719,0.7916899774782244,0.9520892911108092,9.994659342336156,30.19607843137255,0
378,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23886.930647745477,21.99450675211719,0.7924569795756904,0.970880842498727,9.994659342336156,30.58823529411765,0
379,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23856.71778439002,21.99450675211719,0.7921693537891406,0.9713602188096431,9.994659342336156,30.980392156862745,0
380,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23912.565804531932,21.99450675211719,0.7912106011673079,0.9902476454597444,9.994659342336156,31.372549019607842,0
381,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23912.565804531932,21.99450675211719,0.7913064764294915,0.9908228970328441,9.994659342336156,31.76470588235294,0
382,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23878.690775921263,21.99450675211719,0.793799233246256,1.0096144484207619,9.994659342336156,32.15686274509804,0
383,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23929.961089494165,21.99450675211719,0.7936074827218893,1.0101896999938615,9.994659342336156,32.549019607843135,0
384,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23852.59784847791,21.99450675211719,0.7917858527404076,1.029077126643962,9.994659342336156,32.94117647058823,0
385,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23882.81071183337,21.99450675211719,0.7905394743320251,1.0296523782170617,9.994659342336156,33.33333333333333,0
386,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23899.7482261387,21.99450675211719,0.7925528548378735,1.0484439296049795,9.994659342336156,33.72549019607843,0
387,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23921.72121766995,20.99275196459907,0.7940868590328058,1.0490191811780791,9.994659342336156,34.11764705882353,0
388,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23873.655298695354,21.99450675211719,0.7924569795756904,1.067810732565997,0.0,34.509803921568626,0
389,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23895.628290226596,21.99450675211719,0.7917858527404076,1.0684818594012802,0.0,34.90196078431372,0
390,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23873.655298695354,21.99450675211719,0.7921693537891406,1.0871775355270152,9.994659342336156,35.294117647058826,0
391,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23882.81071183337,21.99450675211719,0.7920734785269574,1.0878486623622976,9.994659342336156,35.68627450980392,0
392,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23921.72121766995,21.99450675211719,0.7923611043135073,1.1066402137502154,9.994659342336156,36.07843137254902,0
393,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23878.690775921263,21.99450675211719,0.7930322311487901,1.107215465323315,9.994659342336156,36.470588235294116,0
394,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23904.783703364614,21.99450675211719,0.7921693537891406,1.1261028919734164,9.994659342336156,36.86274509803922,0
395,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23856.71778439002,21.99450675211719,0.7924569795756904,1.126678143546516,9.994659342336156,37.254901960784316,0
396,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23912.565804531932,21.99450675211719,0.7915941022160409,1.1454696949344338,9.994659342336156,37.64705882352941,0
397,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23882.81071183337,21.99450675211719,0.7923611043135073,1.1460449465075335,9.994659342336156,38.03921568627451,0
398,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23912.565804531932,20.99275196459907,0.7930322311487901,1.1648364978954513,9.994659342336156,38.43137254901961,0
399,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23848.935683222702,20.99275196459907,0.7924569795756904,1.1655076247307337,9.994659342336156,38.82352941176471,0
400,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23878.690775921263,22.996261539635313,0.7912106011673079,1.1842991761186514,9.994659342336156,0.0,0
401,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23882.81071183337,22.996261539635313,0.7914982269538577,1.184874427691751,9.994659342336156,0.39215686274509803,0
402,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23886.930647745477,86.98527504386969,0.7918817280025907,1.2037618543418525,0.0,0.7843137254901961,0
403,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23916.685740444038,21.99450675211719,0.7915941022160409,1.2044329811771348,0.0,1.1764705882352942,0
404,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23934.996566720074,21.99450675211719,0.7916899774782244,1.2232245325650526,0.0,1.5686274509803921,0
405,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23899.7482261387,21.99450675211719,0.7917858527404076,1.2238956594003358,0.0,1.9607843137254901,0
406,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23925.841153582056,21.99450675211719,0.7919776032647743,0.9834405018447336,9.994659342336156,2.3529411764705883,0
407,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23878.690775921263,21.99450675211719,0.7916899774782244,0.9770168592784554,9.994659342336156,2.7450980392156863,0
408,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23861.75326161593,21.99450675211719,0.7908271001185749,0.837134851753087,9.994659342336156,3.1372549019607843,0
409,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23938.658731975283,21.99450675211719,0.7914982269538577,0.8332998412657568,9.994659342336156,3.5294117647058822,0
410,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23861.75326161593,345.9928282597086,0.6617789972199142,0.654971853604903,609.9946593423363,3.9215686274509802,0
411,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23921.72121766995,21.99450675211719,0.6464389552705936,0.6524790967881384,609.9946593423363,4.313725490196078,0
412,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23899.7482261387,20.99275196459907,0.5794221470044989,0.5857499143085936,609.9946593423363,4.705882352941177,0
413,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23878.690775921263,20.99275196459907,0.5785592696448494,0.5835447832783789,609.9946593423363,5.098039215686274,0
414,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23891.966124971386,20.99275196459907,0.527074253852442,0.5236227444138448,609.9946593423363,5.490196078431373,0
415,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23916.685740444038,21.99450675211719,0.5268825033280757,0.52170523917018,609.9946593423363,5.88235294117647,0
416,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23921.72121766995,21.99450675211719,0.473767608078552,0.46686458920135765,609.9946593423363,6.2745098039215685,0
417,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23946.8986037995,332.9854276340887,0.46820684287192327,0.46504295921987593,609.9946593423363,6.666666666666667,0
418,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23899.7482261387,265.9911497672999,0.4119280639703531,0.4143249455249345,609.9946593423363,7.0588235294117645,0
419,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23904.783703364614,20.99275196459907,0.40770955243428997,0.4125991908056359,609.9946593423363,7.450980392156863,0
420,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23891.966124971386,21.99450675211719,0.37108520228028663,0.36475743497619195,609.9946593423363,7.8431372549019605,0
421,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23904.783703364614,21.99450675211719,0.3701264496584544,0.3633193060434432,609.9946593423363,8.235294117647058,0
422,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23891.966124971386,21.99450675211719,0.3198878122744291,0.3177785565063975,524.9866483558404,8.627450980392156,0
423,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23878.690775921263,21.99450675211719,0.3196960617500624,0.3162445523114652,524.9866483558404,9.019607843137255,0
424,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23856.71778439002,20.99275196459907,0.26763579438455487,0.27242955749371767,545.9983215075913,9.411764705882353,0
425,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23873.655298695354,20.99275196459907,0.2671564180736383,0.27108730382315205,545.9983215075913,9.803921568627452,0
426,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23891.966124971386,20.99275196459907,0.2352299557666151,0.2287104379381537,556.9848172732128,10.196078431372548,0
427,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23861.75326161593,335.990691996643,0.23427120314478245,0.22746405952977122,556.9848172732128,10.588235294117647,0
428,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23861.75326161593,21.99450675211719,0.19486647038746474,0.18633357205315537,556.9848172732128,10.980392156862745,0
429,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23946.8986037995,254.98725871671627,0.1842243162851238,0.18508719364477288,566.9947356374456,11.372549019607844,0
430,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23904.783703364614,21.99450675211719,0.08019965681629193,0.08719855095566986,759.990844586862,11.76470588235294,0
431,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23908.903639276723,21.99450675211719,0.08077490838939161,0.08719855095566986,759.990844586862,12.156862745098039,0
432,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23878.690775921263,21.99450675211719,0.08000790629192567,0.08719855095566986,759.990844586862,12.549019607843137,0
433,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23895.628290226596,21.99450675211719,0.0802955320784755,0.08719855095566986,759.990844586862,12.941176470588237,0
434,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23899.7482261387,21.99450675211719,0.09266344090011502,0.08719855095566986,759.990844586862,13.333333333333334,0
435,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23891.966124971386,21.99450675211719,0.09208818932701579,0.08719855095566986,759.990844586862,13.725490196078432,0
436,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23925.841153582056,21.99450675211719,0.0932386924732147,0.08719855095566986,759.990844586862,14.117647058823529,0
437,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23878.690775921263,22.996261539635313,0.09295106668666486,0.08719855095566986,759.990844586862,14.50980392156863,0
438,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23873.655298695354,20.99275196459907,0.09400569457068064,0.08719855095566986,759.990844586862,14.901960784313726,0
439,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23934.996566720074,21.99450675211719,0.09343044299758141,0.08719855095566986,759.990844586862,15.294117647058824,0
440,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16279.697871366445,-0.01327534905012584,0.093046941948848,0.08719855095566986,759.990844586862,15.686274509803921,0
441,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15961.547264820325,-0.01327534905012584,0.09314281721103157,0.08719855095566986,759.990844586862,16.07843137254902,0
442,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.093046941948848,0.08719855095566986,9.994659342336156,16.470588235294116,0
443,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.093046941948848,0.08719855095566986,9.994659342336156,16.862745098039216,0
444,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09381394404631438,0.08719855095566986,9.994659342336156,17.254901960784313,0
445,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09381394404631438,0.08719855095566986,9.994659342336156,17.647058823529413,0
446,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09314281721103157,0.08719855095566986,9.994659342336156,18.03921568627451,0
447,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09390981930849751,0.08719855095566986,9.994659342336156,18.43137254901961,0
448,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09343044299758141,0.08719855095566986,9.994659342336156,18.823529411764707,0
449,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09314281721103157,0.08719855095566986,9.994659342336156,19.215686274509807,0
450,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09314281721103157,0.08719855095566986,9.994659342336156,19.607843137254903,0
451,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09333456773539783,0.08719855095566986,9.994659342336156,20.0,0
452,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.0913211872295494,0.08719855095566986,9.994659342336156,20.392156862745097,0
453,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09189643880264908,0.08719855095566986,9.994659342336156,20.784313725490197,0
454,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.0908418109186333,0.08719855095566986,0.0,21.176470588235293,0
455,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09026655934553363,0.08719855095566986,0.0,21.568627450980394,0
456,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09189643880264908,0.08719855095566986,9.994659342336156,21.96078431372549,0
457,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09227993985138205,0.08719855095566986,9.994659342336156,22.35294117647059,0
458,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09266344090011502,0.08719855095566986,20.996414129854276,22.745098039215687,0
459,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09266344090011502,0.08719855095566986,20.996414129854276,23.137254901960784,0
460,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.782101167315175,-0.01327534905012584,0.09390981930849751,0.08719855095566986,20.996414129854276,23.52941176470588,0
461,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09333456773539783,0.08719855095566986,20.996414129854276,23.92156862745098,0
462,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09285519142448173,0.08719855095566986,20.996414129854276,24.313725490196077,0
463,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09362219352194767,0.08719855095566986,20.996414129854276,24.705882352941178,0
464,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09189643880264908,0.08719855095566986,20.996414129854276,25.098039215686274,0
465,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09285519142448173,0.08719855095566986,20.996414129854276,25.49019607843137,0
466,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09381394404631438,0.08719855095566986,20.996414129854276,25.882352941176475,0
467,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09362219352194767,0.08719855095566986,20.996414129854276,26.27450980392157,0
468,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.093046941948848,0.08719855095566986,20.996414129854276,26.666666666666668,0
469,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09256756563793189,0.08719855095566986,20.996414129854276,27.058823529411764,0
470,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09237581511356563,0.08719855095566986,0.0,27.450980392156865,0
471,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09362219352194767,0.08719855095566986,0.0,27.84313725490196,0
472,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09295106668666486,0.08719855095566986,9.994659342336156,28.235294117647058,0
473,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09333456773539783,0.08719855095566986,9.994659342336156,28.627450980392155,0
474,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.093046941948848,0.08719855095566986,9.994659342336156,29.01960784313726,0
475,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09160881301609924,0.08719855095566986,9.994659342336156,29.411764705882355,0
476,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09170468827828282,0.08719855095566986,9.994659342336156,29.80392156862745,0
477,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09227993985138205,0.08719855095566986,9.994659342336156,30.19607843137255,0
478,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09218406458919892,0.08719855095566986,9.994659342336156,30.58823529411765,0
479,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09199231406483221,0.08719855095566986,9.994659342336156,30.980392156862745,0
